ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
57577001,MT,IP-HNKATN8544B-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,P,HNKSJ1BC00,PEUGEOT,208,M1,M1,1,1625,1355,99,125,2540,1500,1500,PETROL,M,1199,74,,E2  28 29,,2,,,P,2021,,,
57577002,MT,IP-HMRMA51315-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*64,S,XHMR,V/AAXS,CITROEN,C3,M1,M1,1,1540,1198,97,124,2539,1483,1480,PETROL,M,1199,61,,E2  28 29,,1.9,,,P,2021,,,
57577003,MT,IP-HMHMA55310-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*08,U,P,HMHDX1B100,OPEL,CORSA,M1,M1,1,1550,1196,93,125,2540,1490,1490,PETROL,M,1199,55,,,,,,,P,2021,,,
57577004,MT,IP-0500716-U5Y-1,KIA,KIA SLOVAKIA,KIA SLOVAKIA SRO,,E5*2007/46*1081*06,QLE,F5D21,D731Z1,KIA,SPORTAGE,M1,M1,1,2145,1740,121,150,2670,1609,1620,DIESEL,M,1598,100,,,,,,,P,2021,,,
57577005,MT,IP-20194001-WME-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0413*45,451,53E5X0,ZZBAA20A,SMART,EQ FORTWO,M1,M1,1,1310,1202,0,0,1873,1471,1431,ELECTRIC,E,,60,41,,,,,,P,2021,,,131
57577006,MT,IP-YHSMB6112D-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E4*2007/46*1241*11,2,C,YHSMR2F300,CITROEN,C3 AIRCROSS,M1,M1,1,1835,1415,94,122,2604,1513,1491,DIESEL,M,1499,81,,E4 E4 29,,1.2,,,P,2021,,,
57577007,MT,IP-MQB27ZZA00533-WAU01,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1892*16,GB,SDLACF1,FD7FD7CW005RT11B164BIAM1,AUDI,A1,M1,M1,1,1675,1329,107,135,2550,1511,1490,PETROL,M,999,70,,E13 28 29,,2.1,,,P,2021,,,
57577008,MT,IP-MQB27SZA30549-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1985*07,C1,DLAAACX05,FD7FD7CW0094BI1AAAG,VOLKSWAGEN,T-CROSS,M1,M1,1,1770,1442,112,147,2551,1526,1508,PETROL,M,999,81,,,,,,,P,2021,,,
57577009,MT,IP-0061-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0318*01,"ZE1HE(EU,M",ZWE211(H),ZWE211R-DHXNBW(1B),TOYOTA,COROLLA,M1,M1,1,1820,1014,53,71,2640,1530,1530,PETROL,H,1798,72,,E6 28,,0.9,,,P,2021,,,
57577010,MT,IP-0110-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0437*00,XPA1F(EU),MXPH11(H),MXPH11R-BHXNBW(2A),TOYOTA,YARIS,M1,M1,1,1615,1297,48,86,2560,1520,1520,PETROL,H,1490,68,,E6 28,,0.8,,,P,2021,,,
57577011,MT,IP-0110-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0437*00,XPA1F(EU),MXPH11(H),MXPH11R-BHXNBW(2A),TOYOTA,YARIS,M1,M1,1,1615,1297,48,86,2560,1520,1520,PETROL,H,1490,68,,E6 28,,0.8,,,P,2021,,,
57577012,MT,IP-0110-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0437*00,XPA1F,MXPH11,MXPH11RBHXNBW,TOYOTA,YARIS,M1,M1,1,1615,1294,48,86,2560,1520,1520,PETROL,H,1490,68,,E6 28,,0.8,,,P,2021,,,
57577013,MT,IP-033120260-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0064*59,312,AYD1B,E25CM,FIAT,500,M1,M1,1,1360,1165,62,83,2300,1413,1407,PETROL,H,999,52,,E3 E3 33,,1.3,,,P,2021,,,
57577014,MT,IP-J11A1DZP6AD700-JN1-1,RENAULT-NISSAN-MITSUBISHI,NISSAN,NISSAN INTERNATIONAL SA,,E5*2007/46*1029*05,J11,F,F13,NISSAN,QASHQAI,M1,M1,1,1825,1538,129,153,2646,1560,1560,PETROL,M,1332,116,,,,,,,P,2021,,,
57577015,MT,IP-JT11A1SZP6DAY00-JN1-1,RENAULT-NISSAN-MITSUBISHI,NISSAN,NISSAN INTERNATIONAL SA,,E5*2007/46*1029*06,J11,F,F10,NISSAN,QASHQAI,M1,M1,1,1810,1507,132,146,2646,1560,1560,PETROL,M,1332,103,,,,,,,P,2021,,,
57577016,MT,IP-MQB37SZB30567-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1845*17,A1,DPCAX0AE2,FD7FDCW0024BI1CBNNMI,VOLKSWAGEN,T-ROC,M1,M1,1,1900,1651,131,161,2630,1538,1539,PETROL,M,1498,110,,E13 28 29,,1.9,,,P,2021,,,
57577017,MT,IP-MQB27SZB30539-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1985*09,C1,DLAACX05,FM6FM6AJ0214BI1ABG,VOLKSWAGEN,T-CROSS,M1,M1,1,1750,1418,110,133,2551,1526,1508,PETROL,M,999,81,,,,,,,P,2021,,,
57577018,MT,IP-F16A1RNP6TAY00-JN1-1,RENAULT-NISSAN-MITSUBISHI,NISSAN,NISSAN INTERNATIONAL SA,,E9*2007/46*6697*03,F16,A,A02,NISSAN,JUKE,M1,M1,1,1700,1359,112,136,2636,1560,1552,PETROL,M,999,86,,,,,,,P,2021,,,
57577019,MT,IP-MQB27SZA40216-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1985*05,C1,DKRFACX04,FD7FD7CW0074BF1AA,VOLKSWAGEN,T-CROSS,M1,M1,1,1760,1425,112,144,2551,1526,1508,PETROL,M,999,85,,,,,,,P,2021,,,
57577020,MT,IP-JAA1AGDTL4A000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*03,RJA,BD2,AG6TA19A5000,RENAULT,CLIO,M1,M1,1,1702,1376,94,110,2853,1506,1494,DIESEL,M,1461,63,,,,,,,P,2021,,,
57577021,MT,IP-20182407-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*36,204X,R716T0,CZAA052A,MERCEDES BENZ,GLC 200 D,M1,M1,1,2455,1970,137,165,2873,1618,1616,DIESEL,M,1950,120,,E1 29,,1,,,P,2021,,,
57577022,MT,IP-HMHMA5310-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,P,HMHDJ1B500,PEUGEOT,208,M1,M1,1,1510,1176,94,119,2540,1500,1500,PETROL,M,1199,55,,E2  28 29,,2,,,P,2021,,,
57577023,MT,IP-HNSATN85440-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,S,HNSSR1BG00,PEUGEOT,2008,M1,M1,1,1740,1376,109,136,2605,1550,1550,PETROL,M,1199,96,,E2  28 29,,2.1,,,P,2021,,,
57577024,MT,IP-HNEMB6D542C-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,P,HNEKJ1B500,PEUGEOT,208,M1,M1,1,1595,1262,98,119,2540,1500,1500,PETROL,M,1199,74,,E2  28 29,,2.1,,,P,2021,,,
57577025,MT,IP-HMHMA5310-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*07,U,P,HMHDJ1B100,PEUGEOT,208,M1,M1,1,1510,1189,94,124,2540,1500,1500,PETROL,M,1199,55,,,,,,,P,2021,,,
57577026,MT,IP-2019536BBF-YV1-1,,VOLVO,VOLVO CAR CORPORATION,,E9*2007/46*3146*09,X,XZBB,XZBBVF0,VOLVO,XC40,M1,M1,1,2290,1952,41,49,2702,1601,1626,PETROL/ELECTRIC,P,1477,132,159,,,,,,P,2021,,,45
57577027,MT,IP-050597-KNA-1,KIA,KIA,KIA CORPORATION,,E5*2007/46*1077*04,YB,B5P81,M57AZ1,KIA,RIO,M1,M1,1,1570,1265,116,132,2580,1512,1518,PETROL,M,1197,61,,E5 E5 29,,1,,,P,2021,,,
57577028,MT,IP-MQB27SZA10216-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*3134*27,KJ,XDKRF,FD7FD7CW0074BF3A1BAD,SEAT,ARONA,M1,M1,1,1690,1350,113,138,2552,1505,1485,PETROL,M,999,85,,,,,,,P,2021,,,
57577029,MT,IP-MQB27SZA10232-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*3134*27,KJ,XDGTD,FD7SFD7CW0024BF3A1AAB,SEAT,ARONA,M1,M1,1,1780,1452,107,135,2552,1505,1485,DIESEL,M,1598,70,,,,,,,P,2021,,,
57577030,MT,IP-0000022-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2063*01,FML2E,XP32,0A40000,MINI,COOPER,M1,M1,1,1770,1568,0,0,2495,1484,1493,ELECTRIC,E,,135,75,,,,,,P,2021,,,
57577031,MT,IP-MEB31ZZA00904-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2033*01,E1,ACEBJCL1FX,COM51AA,VOLKSWAGEN,ID.3 PRO,M1,M1,1,2270,1941,0,0,2770,1536,1513,ELECTRIC,E,,70,150,,,,,,P,2021,,,
57577032,MT,IP-MQB27SZA30549-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1985*09,C1,DLAAACX05,CBIWFD7FDAAAG,VOLKSWAGEN,T-CROSS,M1,M1,1,1770,1443,112,147,2551,1526,1508,PETROL,M,999,81,,,,,,,P,2021,,,
57577033,MT,IP-MQB27ZZA10529-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1892*16,GB,SDLACF1,FM5FM5DF008RT11B164BIAEM,AUDI,A1,M1,M1,1,1630,1300,108,128,2550,1511,1490,PETROL,M,999,70,,E13 28 29,,2.1,,,P,2021,,,
57577034,MT,IP-AP9YA004BHOAT01-WP1-1,VW-SAIC,PORSCHE,DR ING HCF PORSCHE AG,,E13*2007/46*0900*09,9YA,EF22,2215101,PORSCHE,CAYENNE E-HYBRID,M1,M1,1,3055,2606,60,76,2895,1687,1688,PETROL/ELECTRIC,P,2995,250,224,,,,,,P,2021,,,43
57577035,MT,IP-050531-NLH-1,HYUNDAI,HYUNDAI ASSAN,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,,E5*2007/46*0090*01,AC3,B5P11,M53A11,HYUNDAI,I10,M1,M1,1,1410,1114,99,114,2425,1467,1478,PETROL,M,998,49,,,,,,,P,2021,,,
57577036,MT,IP-050531-NLH-1,HYUNDAI,HYUNDAI ASSAN,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,,E5*2007/46*0090*01,AC3,B5P11,M53A11,HYUNDAI,I10,M1,M1,1,1410,1114,99,114,2425,1467,1478,PETROL,M,998,49,,,,,,,P,2021,,,
57577037,MT,IP-11KNA-2018-0003,KIA,KIA,KIA CORPORATION,,E5*2007/46*1078*00,JA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,1,1400,1087,106,121,2400,1406,1415,PETROL,M,998,49,,,,,,,P,2021,,,
57577038,MT,IP-03BU0214-1C4-1,STELLANTIS,CHRYSLER,FCA US LLC,,E3*2007/46*0300*30,BU,AXT23,19A,JEEP,RENEGADE,M1,M1,1,2315,1929,46,168,2570,1551,1553,PETROL/ELECTRIC,P,1332,96,175,,,,,,P,2021,,,
57577039,MT,IP-050006-KNA-1,KIA,KIA,KIA CORPORATION,,E5*2007/46*1077*04,YB,C5P71,D72AZ1,KIA,STONIC,M1,M1,1,1710,1436,75,90,2580,1531,1539,PETROL,H,998,88,,E5 E5 29,,1,,,P,2021,,,
57577040,MT,IP-MQB27ZZA10529-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1892*16,GB,SDLACF1,FM5FM5DF008RT11A154BIAEM,AUDI,A1 SPORTBACK,M1,M1,1,1630,1286,107,126,2550,1511,1490,PETROL,M,999,70,,E13 28 29,,2.1,,,P,2021,,,
57577041,MT,IP-MQB27ZZA10529-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1892*16,GB,SDLACF1,FM5FM5SF008RT11B164BIAEM,AUDI,A1 SPORTBACK,M1,M1,1,1630,1301,108,127,2550,1511,1490,PETROL,M,999,70,,E13 29,,1.1,,,P,2021,,,
57577042,MT,IP-HMRMA51315-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*64,S,XHMR,V/AAXS,CITROEN,C3,M1,M1,1,1540,1181,97,122,2539,1483,1480,PETROL,M,1199,61,,E2  28 29,,1.9,,,P,2021,,,
57577043,MT,IP-HMRMA51315-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*64,S,XHMR,VAAXS,CITROEN,C3,M1,M1,1,1540,1198,97,124,2539,1483,1480,PETROL,M,1199,61,,E2  28 29,,1.9,,,P,2021,,,
57577044,MT,IP-0022-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E6*2007/46*0349*04,P,S,CFB7H1B000,CITROEN,C1,M1,M1,1,1240,1022,85,110,2340,1430,1420,PETROL,M,998,53,,,,,,,P,2021,,,
57577045,MT,IP-HNEMB6D542C-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,P,HNEKJ1B700,PEUGEOT,208,M1,M1,1,1595,1307,98,121,2540,1500,1500,PETROL,M,1199,74,,E2  28 29,,2,,,P,2021,,,
57577046,MT,IP-HMHMA5310-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*08,U,P,HMHDX1B100,OPEL,CORSA,M1,M1,1,1550,1182,93,123,2540,1490,1490,PETROL,M,1199,55,,,,,,,P,2021,,,
57577047,MT,IP-HNPAT61433-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*64,S,XHNP,YASXS,CITROEN,C3,M1,M1,1,1610,1288,107,134,2539,1483,1480,PETROL,M,1199,81,,E2  28 29,,2,,,P,2021,,,
57577048,MT,IP-0022-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E6*2007/46*0350*01,P,S,CFB5HIB000,PEUGEOT,108,M1,M1,1,1240,1024,85,110,2340,1430,1420,PETROL,M,998,53,,,,,,,P,2021,,,
57577049,MT,IP-20191432-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1909*09,F2B,OHH7T2,FZAA150C,MERCEDES BENZ,GLA 200,M1,M1,1,2010,1601,130,151,2729,1627,1619,PETROL,M,1332,120,,E1 29,,1.2,,,P,2021,,,
57577050,MT,IP-03BU0246-1C4-1,STELLANTIS,CHRYSLER,FCA US LLC,,E3*2007/46*0300*32,BU,AXV11,E20B5,JEEP,RENEGADE,M1,M1,1,1900,1524,136,155,2570,1551,1553,PETROL,M,1332,110,,,,,,,P,2021,,,
57577051,MT,IP-JBA1N0PDW5A000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0684*09,RJB,HH2,N0BUA4BA5300,RENAULT,CAPTUR,M1,M1,1,1834,1499,85,95,2639,1554,1541,PETROL,H,1332,103,,E2  E2 33,,1.4,,,P,2021,,,
57577052,MT,IP-20190401-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*13,F2A,X28QT2,HZAA051B,MERCEDES BENZ,A 250 E,M1,M1,1,2155,1829,34,29,2729,1569,1558,PETROL/ELECTRIC,P,1332,118,77,,,,,,P,2021,,,70
57577053,MT,IP-JBA1M6PJT4A000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0684*09,RJB,HE2,M66UA1AA5200,RENAULT,CAPTUR,M1,M1,1,1734,1396,121,134,2639,1554,1541,PETROL,M,999,67,,E9  E9 29 28,,1.4,,,P,2021,,,
57577054,MT,IP-52D1JLDJR5A1000-UU1-1,RENAULT-NISSAN-MITSUBISHI,DACIA,AUTOMOBILE DACIA SA,,E2*2001/116*0314*91,SD,05DV,JL5DA140M500,DACIA,SANDERO,M1,M1,1,1645,1343,102,126,2589,1497,1486,DIESEL,M,1461,70,,,,,,,P,2021,,,
57577055,MT,IP-JAA1AGDTL4A000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*03,RJA,BD2,AG6TA19A5000,RENAULT,CLIO,M1,M1,1,1702,1375,94,110,2583,1506,1494,DIESEL,M,1461,63,,,,,,,P,2021,,,
57577056,MT,IP-0000288-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2064*01,F2GC,52AM,IAW50000,BMW,220D,M1,M1,1,2050,1696,110,131,2670,1561,1561,DIESEL,M,1995,140,,,,,,,P,2021,,,
57577057,MT,IP-J11A1DZP6DA700-JN1-1,RENAULT-NISSAN-MITSUBISHI,NISSAN,NISSAN INTERNATIONAL SA,,E5*2007/46*1029*05,J11,F,F12,NISSAN,QASHQAI,M1,M1,1,1825,1483,127,145,2646,1560,1560,PETROL,M,1332,116,,,,,,,P,2021,,,
57577058,MT,IP-MQB37WZA00902-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*2060*10,GY,SDGEAF1,FD6FD6DD001RT071A164BIAE,AUDI,A3,M1,M1,1,1635,1717,30,24,2618,1539,1526,PETROL/ELECTRIC,P,1398,110,65,,,,,,P,2021,,,60
57577059,MT,IP-MQB37WZB00905-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*07,CD,ACDGEAX0,FD6FD6DD001P4BISON1ML1CV,VOLKSWAGEN,GOLF GTE,M1,M1,1,2040,1737,38,36,2630,1533,1506,DIESEL/ELECTRIC,P,1395,110,114,,,,,,P,2021,,,64
57577060,MT,IP-J11A1DZP6DA700-JN1-1,RENAULT-NISSAN-MITSUBISHI,NISSAN,NISSAN INTERNATIONAL SA,,E5*2007/46*1029*06,J11,F,F12,NISSAN,QASHQAI,M1,M1,1,1825,1522,127,147,2646,1560,1560,PETROL,M,1332,116,,,,,,,P,2021,,,
57577061,MT,IP-0000461-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1797*10,G3X,TS12,IAW50000,BMW,X3 XDRIVE30E,M1G,M1G,1,2620,2256,54,56,2864,1620,1636,PETROL/ELECTRIC,P,1998,135,165,,,,,,P,2021,,,48
57577062,MT,IP-MQB27SZB30539-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1985*07,C1,DLAAACX05,FM6FM6AJ0214BI1ABAG,VOLKSWAGEN,TCROSS,M1,M1,1,1750,1418,110,133,2551,1526,1508,PETROL,M,999,81,,,,,,,P,2021,,,
57577063,MT,IP-F16A1RNP6TAY00-JN1-1,RENAULT-NISSAN-MITSUBISHI,NISSAN,NISSAN INTERNATIONAL SA,,E9*2007/46*6697*03,F16,A,A02,NISSAN,JUKE,M1,M1,1,1700,1359,112,136,2636,1560,1552,PETROL,M,999,86,,,,,,,P,2021,,,
57577064,MT,IP-0098-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0338*02,AX1T,ZYX11,ZYX11R-AHXKBW,TOYOTA,C-HR,M1,M1,1,1860,1581,60,77,2640,1540,1560,PETROL,H,1798,72,,E6 28,,0.9,,,P,2021,,,
57577065,MT,IP-YHVML67127-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0532*15,V,A,YHVMP2S10L,PEUGEOT,EXPERT TRAVELLER,M1,M1,1,2760,2049,136,168,3275,1630,1618,DIESEL,M,1499,88,,E2 29 ,,0.7,,,P,2021,,,
57577066,MT,IP-20815p221PAA01-SAL-1,TESLA,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,,E5*2007/46*0076*03,LZ,S5DC2L,B5FAA,LAND ROVER,RANGE ROVER EVOQUE,M1,M1,1,2660,2431,43,44,2681,1626,1632,PETROL/ELECTRIC,P,1498,147,159,,,,,,P,2021,,,55
57577067,MT,IP-20206428-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1666*19,R1EC,T48LT0,CZAA04AI,MERCEDES BENZ,E300,M1,M1,1,2365,1990,118,133,2873,1601,1608,PETROL,H,1991,190,,,,,,,P,2021,,,
57577068,MT,IP-20194001-WME-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0413*45,451,52E5X0,ZZBAA41A,SMART,EQ FORFOUR,M1,M1,1,1570,1331,0,0,2494,1469,1434,ELECTRIC,E,,60,153,,,,,,P,2021,,,128
57577069,MT,IP-YHZATN83143-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*16,M,C,YHZUS2PF00,PEUGEOT,5008,M1,M1,1,2230,1747,107,142,2840,1601,1610,DIESEL,M,1499,96,,E2  28 29,,1.5,,,P,2021,,,
57577070,MT,IP-HNSMB6F2426-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0405*28,L,P,HNSJC12100,PEUGEOT,308,M1,M1,1,1745,1338,102,126,2620,1563,1557,PETROL,M,1199,96,,,,,,,P,2021,,,
57577071,MT,IP-DGZEAT84552-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*16,M,4,DGZUC1J000,PEUGEOT,3008,M1,M1,1,2270,1934,35,31,2675,1601,1610,PETROL/ELECTRIC,P,1598,133,156,E2 28 29,,1.4,,,P,2021,,,61
57577072,MT,IP-21u20p297PAA01-SAL-1,TESLA,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,,E8*2007/46*1056*04,LW,S5JM2M,A5DAA,LAND ROVER,R ROVER SPORT,M1,M1,1,3200,2741,72,82,2923,1693,1686,PETROL/ELECTRIC,P,1997,221,218,,,,,,P,2021,,,44
57577073,MT,IP-03BU0233-1C4-1,STELLANTIS,CHRYSLER,FCA US LLC,,E3*2007/46*0300*30,BU,AXV11,E20B5,JEEP,RENEGADE,M1,M1,1,1900,1524,136,155,2570,1551,1553,PETROL,M,1332,110,,,,,,,P,2021,,,
57577074,MT,IP-050531-NLH-1,HYUNDAI,HYUNDAI ASSAN,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,,E5*2007/46*0090*01,AC3,B5P11,M53A11,HYUNDAI,I10,M1,M1,1,1410,1130,104,120,2425,1467,1478,PETROL,M,998,49,,,,,,,P,2021,,,
57577075,MT,IP-033120172-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0064*53,312,PXA1A,EP0BL2,FIAT,PANDA,M1,M1,1,1440,1158,110,134,2300,1409,1407,PETROL,M,1242,51,,,,,,,P,2021,,,
57577076,MT,IP-03BU0233-1C4-1,STELLANTIS,CHRYSLER,FCA US LLC,,E3*2007/46*0300*30,BU,AXN1B,E13AD5,JEEP,RENEGADE,M1,M1,1,1860,1476,129,152,2570,1551,1553,PETROL,M,999,88,,,,,,,P,2021,,,
57577077,MT,IP-11KNA-2018-0015,KIA,KIA,KIA CORPORATION,,E5*2007/46*1077*02,YB,C5P21,D71BZ1,KIA,STONIC,M1,M1,1,1670,1342,117,140,2580,1537,1544,PETROL,M,998,88,,E5 E5 29,,1,,,P,2021,,,
57577078,MT,IP-050049-KNA-01,KIA,KIA,KIA CORPORATION,,E5*2007/46*1078*00,JA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,1,1400,1087,106,121,2400,1406,1415,PETROL,M,998,49,,,,,,,P,2021,,,
57577079,MT,IP-MQB27ZZA10533-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*1783*23,AW,ABDLAC,FD7FD7CW005N2VR24BI1AAO,VOLKSWAGEN,POLO,M1,M1,1,1660,1336,106,128,2551,1499,1483,PETROL,M,999,70,,,,,,,P,2021,,,
57577080,MT,IP-41300-TSM-1,MAZDA-SUBARU-SUZUKI-TOYOTA,MAGYAR SUZUKI,MAGYAR SUZUKI CORPORATION LTD,,E4*2007/46*0928*09,LY,DD1S,AT,SUZUKI,VITARA,M1,M1,1,1710,1377,90,90,2500,1535,1505,PETROL,H,1373,95,,E4 32 37,,2.2,,,P,2021,,,
57577081,MT,IP-20820d110MAA01-SAL-1,TESLA,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,,E5*2007/46*1058*01,LC,S5CA2L,A5OAB,LAND ROVER,DISCOVERY SPORT,M1,M1,1,2590,2159,101,131,2741,1620,1630,DIESEL,H,1999,110,,,,,,,P,2021,,,
57577082,MT,IP-0000337-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1676*10,F1X,72AB,IAW50000,BMW,X1 XDRIVE25E,M1,M1,1,2330,1948,43,41,2670,1561,1562,PETROL/ELECTRIC,P,1499,92,138,,,,,,P,2021,,,51
57577083,MT,IP-JAA1MUP0010000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*08,RJA,BH2,MU4UA6FA5000,RENAULT,CLIO E-TECH HYBRID,M1,M1,1,1758,1429,58,69,2583,1506,1494,PETROL,H,1598,67,,E2 28 ,,0.9,,,P,2021,,,
57577084,MT,IP-YHZML6312A-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*16,M,C,YHZMC2P600,PEUGEOT,3008,M1,M1,1,1980,1608,104,130,2675,1601,1610,DIESEL,M,1499,96,,E2  28 29,,1.9,,,P,2021,,,
57577085,MT,IP-10A1MDE051A000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0251*17,AG,OVOY,MDLEA0800000,RENAULT,ZOE,M1,M1,1,1988,1686,0,0,2588,1503,1502,ELECTRIC,E,,51,176,,,,,,P,2021,,,
